unit,indicator_id,as_of,stage,value,value_year,reassessed
ZAF,dpi.mis--justice,2026-08-31,2,,,0
ZAF,dpi.mis--land,2026-07-31,2,,,0
ZAF,dpi.mis--land,2026-08-31,2,,,0
ZAF,dpi.mis--social-protection,2026-07-31,3,,,0
ZAF,dpi.mis--social-protection,2026-08-31,3,,,0
ZAF,dpi.mis--tax,2026-07-31,,,,0
ZAF,dpi.mis--tax,2026-08-31,,,,0
ZAF,dpi.pay--b2b-and-b2g-functionality,2026-08-31,,,,0
ZAF,dpi.pay--consumer-protection,2026-07-31,3,,,0
ZAF,dpi.pay--consumer-protection,2026-08-31,3,,,0
ZAF,dpi.pay--cross-border-functionality,2026-07-31,2,,,0
ZAF,dpi.pay--cross-border-functionality,2026-08-31,2,,,0
ZAF,dpi.pay--g2p-functionality,2026-07-31,3,,,0
ZAF,dpi.pay--g2p-functionality,2026-08-31,3,,,0
ZAF,dpi.pay--governance-role-of-central-bank,2026-07-31,,,,0
ZAF,dpi.pay--governance-role-of-central-bank,2026-08-31,,,,0
ZAF,dpi.pay--p2p-p2g-and-p2b-functionality,2026-07-31,3,,,0
ZAF,dpi.pay--p2p-p2g-and-p2b-functionality,2026-08-31,3,,,0
ZAF,dpi.pay--population-uptake,2026-07-31,4,81.126,2024,0
ZAF,dpi.pay--population-uptake,2026-08-31,4,81.126,2024,0
ZAF,dpi.pay--revenue-collection,2026-08-31,2,,,0
ZAF,dpi.registry--address-register,2026-07-31,2,,,0
ZAF,dpi.registry--address-register,2026-08-31,2,,,0
ZAF,dpi.registry--business-register,2026-07-31,3,,,0
ZAF,dpi.registry--business-register,2026-08-31,3,,,0
ZAF,dpi.registry--civil-register,2026-07-31,,,,0
ZAF,dpi.registry--civil-register,2026-08-31,,,,0
ZAF,dpi.registry--electoral-register,2026-08-31,2,,,0
ZAF,dpi.registry--land-register,2026-07-31,2,,,0
ZAF,dpi.registry--land-register,2026-08-31,2,,,0
ZAF,dpi.registry--population-register,2026-07-31,3,,,0
ZAF,dpi.registry--population-register,2026-08-31,3,,,0
ZAF,dpi.registry--social-protection-register,2026-07-31,3,,,0
ZAF,dpi.registry--social-protection-register,2026-08-31,3,,,0
ZAF,dpi.registry--tax-register,2026-07-31,,,,0
ZAF,dpi.registry--tax-register,2026-08-31,2,,,0
ZAF,finance.budget--sustainable-domestic-financing-of-digital-transformation,2026-07-31,3,,,0
ZAF,finance.budget--sustainable-domestic-financing-of-digital-transformation,2026-08-31,3,,,0
ZAF,finance.new--mobilisation-of-non-state-finance,2026-07-31,4,0.1922,2026,0
ZAF,finance.new--mobilisation-of-non-state-finance,2026-08-31,4,0.1922,2026,0
ZAF,finance.sustain--financial-sustainability-of-digital-systems,2026-07-31,4,100,2026,0
ZAF,finance.sustain--financial-sustainability-of-digital-systems,2026-08-31,4,100,2026,0
ZAF,gov.discourse--non-governmental-contribution-to-national-policy,2026-08-31,,,,0
ZAF,gov.discourse--open-discussion-of-government-policy,2026-07-31,,,,0
ZAF,gov.discourse--open-discussion-of-government-policy,2026-08-31,,,,0
ZAF,gov.legislate--access-to-information-legislation,2026-07-31,3,,,0
ZAF,gov.legislate--access-to-information-legislation,2026-08-31,3,,,0
ZAF,gov.legislate--ai-legislation-regulations,2026-07-31,,,,0
ZAF,gov.legislate--ai-legislation-regulations,2026-08-31,,,,0
ZAF,gov.legislate--cybersecurity-legislation,2026-07-31,3,,,0
ZAF,gov.legislate--cybersecurity-legislation,2026-08-31,3,,,0
ZAF,gov.legislate--data-protection-legislation,2026-07-31,3,,,0
ZAF,gov.legislate--data-protection-legislation,2026-08-31,3,,,0
ZAF,gov.legislate--digital-payments-legislation,2026-08-31,,,,0
ZAF,gov.legislate--e-commerce-legislation,2026-07-31,3,,,0
ZAF,gov.legislate--e-commerce-legislation,2026-08-31,3,,,0
ZAF,gov.legislate--legislation-covering-digital-id,2026-07-31,3,,,0
ZAF,gov.legislate--legislation-covering-digital-id,2026-08-31,3,,,0
ZAF,gov.legislate--legislation-enabling-data-interoperability,2026-07-31,2,,,0
ZAF,gov.legislate--legislation-enabling-data-interoperability,2026-08-31,2,,,0
ZAF,gov.legislate--statistics-legislation,2026-07-31,3,,,0
ZAF,gov.legislate--statistics-legislation,2026-08-31,3,,,0
ZAF,gov.policy--ai-strategy,2026-07-31,2,,,0
ZAF,gov.policy--ai-strategy,2026-08-31,2,,,0
ZAF,gov.policy--broadband-strategy,2026-07-31,,,,0
ZAF,gov.policy--broadband-strategy,2026-08-31,,,,0
ZAF,gov.policy--data-governance-policy,2026-07-31,3,,,0
ZAF,gov.policy--data-governance-policy,2026-08-31,3,,,0
ZAF,gov.policy--data-interoperability-framework-roadmap,2026-07-31,2,,,0
ZAF,gov.policy--data-interoperability-framework-roadmap,2026-08-31,2,,,0
ZAF,gov.policy--data-localisation-policies,2026-07-31,2,,,0
ZAF,gov.policy--data-localisation-policies,2026-08-31,2,,,0
ZAF,gov.policy--data-storage-cloud-strategy,2026-07-31,3,,,0
ZAF,gov.policy--data-storage-cloud-strategy,2026-08-31,3,,,0
ZAF,gov.policy--digital-transformation-strategy,2026-07-31,3,,,0
ZAF,gov.policy--digital-transformation-strategy,2026-08-31,3,,,0
ZAF,gov.policy--ict-strategy,2026-08-31,,,,0
ZAF,gov.policy--open-data-policy,2026-07-31,,,,0
ZAF,gov.policy--open-data-policy,2026-08-31,,,,0
ZAF,gov.protect--data-protection-authority,2026-07-31,3,,,0
ZAF,gov.protect--data-protection-authority,2026-08-31,3,,,0
ZAF,gov.protect--national-data-protection-readiness,2026-07-31,3,,,0
ZAF,gov.protect--national-data-protection-readiness,2026-08-31,3,,,0
ZAF,gov.regional--cross-border-data-transfers,2026-08-31,,,,0
ZAF,gov.regional--regional-legal-harmonisation,2026-08-31,,,,0
ZAF,gov.regional--regional-policy-collaboration,2026-08-31,3,,,0
ZAF,gov.regional--shared-regional-infrastructure,2026-07-31,,,,0
ZAF,gov.regional--shared-regional-infrastructure,2026-08-31,,,,0
ZAF,gov.standards--adoption-of-international-standards,2026-07-31,,,,0
ZAF,gov.standards--adoption-of-international-standards,2026-08-31,,,,0
ZAF,gov.standards--national-interoperability-standards,2026-07-31,3,,,0
ZAF,gov.standards--national-interoperability-standards,2026-08-31,3,,,0
ZAF,gov.standards--national-quality-standards,2026-07-31,3,,,0
ZAF,gov.standards--national-quality-standards,2026-08-31,3,,,0
ZAF,include.access--citizen-feedback-portals,2026-07-31,3,,,0
ZAF,include.access--citizen-feedback-portals,2026-08-31,3,,,0
ZAF,include.access--citizen-participation-in-policy,2026-08-31,,,,0
ZAF,include.access--inclusion-of-persons-with-disabilities,2026-08-31,,,,0
ZAF,include.access--inclusion-of-refugees-and-idps,2026-07-31,,,,0
ZAF,include.access--inclusion-of-refugees-and-idps,2026-08-31,,,,0
ZAF,infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2026-07-31,3,,,0
ZAF,infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2026-08-31,3,,,0
ZAF,infra.capacity--robustness-of-government-hardware-and-software,2026-08-31,,,,0
ZAF,infra.connect--international-internet-bandwidth,2026-07-31,4,3,2025,0
ZAF,infra.connect--international-internet-bandwidth,2026-08-31,4,3,2025,0
ZAF,infra.connect--internet-exchange-points,2026-08-31,3,,,0
ZAF,infra.connect--internet-usage,2026-07-31,3,78.4,2024,0
ZAF,infra.connect--internet-usage,2026-08-31,3,78.4,2024,0
ZAF,infra.connect--mobile-affordability,2026-07-31,4,1.27,2025,0
ZAF,infra.connect--mobile-affordability,2026-08-31,4,1.27,2025,0
ZAF,infra.connect--mobile-penetration,2026-07-31,4,87,2024,0
ZAF,infra.connect--mobile-penetration,2026-08-31,4,87,2024,0
ZAF,infra.connect--national-fibre-backbone,2026-07-31,2,,,0
ZAF,infra.connect--national-fibre-backbone,2026-08-31,2,,,0
ZAF,infra.connect--satellite-broadband-licensing-and-availability,2026-07-31,3,,,0
ZAF,infra.connect--satellite-broadband-licensing-and-availability,2026-08-31,3,,,0
ZAF,infra.cybersec--national-cybersecurity-readiness,2026-07-31,,,,0
ZAF,infra.cybersec--national-cybersecurity-readiness,2026-08-31,2,,,0
ZAF,infra.energy--grid-reliability,2026-07-31,2,7.6576,2020,0
ZAF,infra.energy--grid-reliability,2026-08-31,2,7.6576,2020,0
ZAF,infra.energy--rural-electrification,2026-07-31,4,86.3,2024,0
ZAF,infra.energy--rural-electrification,2026-08-31,4,86.3,2024,0
ZAF,infra.store--local-data-centre-capacity-all-providers,2026-07-31,4,4,2026,0
ZAF,infra.store--local-data-centre-capacity-all-providers,2026-08-31,4,4,2026,0
ZAF,infra.store--local-data-centre-capacity-national-providers,2026-07-31,1,6.061,2026,0
ZAF,infra.store--local-data-centre-capacity-national-providers,2026-08-31,1,6.061,2026,0
ZAF,infra.store--off-site-backup-capacity,2026-07-31,2,,,0
ZAF,infra.store--off-site-backup-capacity,2026-08-31,2,,,0
ZAF,tech.ai--control-of-ai-abuse,2026-07-31,3,,,0
ZAF,tech.ai--control-of-ai-abuse,2026-08-31,3,,,0
ZAF,tech.ai--development-of-national-regional-ai-systems,2026-07-31,,,,0
ZAF,tech.ai--development-of-national-regional-ai-systems,2026-08-31,,,,0
ZAF,tech.ai--use-of-ai-in-government-administration,2026-07-31,3,,,0
ZAF,tech.ai--use-of-ai-in-government-administration,2026-08-31,3,,,0
ZAF,tech.ai--use-of-ai-in-sectoral-management-information-systems,2026-08-31,,,,0
ZAF,tech.industry--national-capacity-in-dt-related-production,2026-07-31,4,0.3994,2025,0
ZAF,tech.industry--national-capacity-in-dt-related-production,2026-08-31,4,0.3994,2025,0
ZAF,tech.innovate--tech-startup-ecosystem,2026-07-31,,,,0
ZAF,tech.innovate--tech-startup-ecosystem,2026-08-31,,,,0
ZAF,tech.innovate--technology-hubs,2026-07-31,2,,,0
ZAF,tech.innovate--technology-hubs,2026-08-31,2,,,0
ZMB,capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2026-07-31,2,,,0
ZMB,capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2026-08-31,2,,,0
ZMB,capacity.training--dt-related-training-in-secondary-education,2026-07-31,4,63.1241,2024,0
ZMB,capacity.training--dt-related-training-in-secondary-education,2026-08-31,4,63.1241,2024,0
ZMB,capacity.training--graduates-entering-dt-ecosystem,2026-07-31,1,0.1853,2024,0
ZMB,capacity.training--graduates-entering-dt-ecosystem,2026-08-31,1,0.1853,2024,0
ZMB,data.open--use-of-open-data,2026-07-31,2,,,0
ZMB,data.open--use-of-open-data,2026-08-31,2,,,0
ZMB,data.satellite--agricultural-use-of-satellite-data,2026-07-31,2,,,0
ZMB,data.satellite--agricultural-use-of-satellite-data,2026-08-31,2,,,0
ZMB,data.satellite--meteorological-use-of-satellite-data,2026-07-31,2,,,0
ZMB,data.satellite--meteorological-use-of-satellite-data,2026-08-31,2,,,0
ZMB,data.statistics--censuses-and-surveys,2026-07-31,3,,,0
ZMB,data.statistics--censuses-and-surveys,2026-08-31,3,,,0
ZMB,data.statistics--national-strategy-for-development-of-statistics,2026-07-31,3,,,0
ZMB,data.statistics--national-strategy-for-development-of-statistics,2026-08-31,3,,,0
ZMB,data.statistics--statistics-from-administrative-data,2026-07-31,3,,,0
ZMB,data.statistics--statistics-from-administrative-data,2026-08-31,3,,,0
ZMB,digital.localgov--digitalisation-of-local-government-records,2026-07-31,3,,,0
ZMB,digital.localgov--digitalisation-of-local-government-records,2026-08-31,3,,,0
ZMB,digital.localgov--ict-infrastructure-for-local-government,2026-07-31,3,,,0
ZMB,digital.localgov--ict-infrastructure-for-local-government,2026-08-31,3,,,0
ZMB,digital.rural--digitalisation-of-rural-health-clinics,2026-07-31,2,,,0
ZMB,digital.rural--digitalisation-of-rural-health-clinics,2026-08-31,2,,,0
ZMB,digital.rural--digitalisation-of-rural-police-stations,2026-07-31,2,,,0
ZMB,digital.rural--digitalisation-of-rural-police-stations,2026-08-31,2,,,0
ZMB,digital.rural--digitalisation-of-rural-primary-schools,2026-07-31,2,,,0
ZMB,digital.rural--digitalisation-of-rural-primary-schools,2026-08-31,2,,,0
ZMB,digital.rural--digitalisation-of-rural-registry-offices,2026-07-31,,,,0
ZMB,digital.rural--digitalisation-of-rural-registry-offices,2026-08-31,,,,0
ZMB,dpi.exchange--interoperability-of-education-systems,2026-07-31,2,,,0
ZMB,dpi.exchange--interoperability-of-education-systems,2026-08-31,2,,,0
ZMB,dpi.exchange--interoperability-of-health-systems,2026-07-31,2,,,0
ZMB,dpi.exchange--interoperability-of-health-systems,2026-08-31,2,,,0
ZMB,dpi.exchange--interoperability-of-social-protection-systems,2026-07-31,2,,,0
ZMB,dpi.exchange--interoperability-of-social-protection-systems,2026-08-31,2,,,0
ZMB,dpi.exchange--national-data-exchange-system,2026-07-31,3,,,0
ZMB,dpi.exchange--national-data-exchange-system,2026-08-31,3,,,0
ZMB,dpi.exchange--use-of-digital-id-in-other-systems,2026-07-31,3,,,0
ZMB,dpi.exchange--use-of-digital-id-in-other-systems,2026-08-31,3,,,0
ZMB,dpi.govtech--e-government-services,2026-07-31,3,,,0
ZMB,dpi.govtech--e-government-services,2026-08-31,3,,,0
ZMB,dpi.id--authentication,2026-07-31,3,,,0
ZMB,dpi.id--authentication,2026-08-31,3,,,0
ZMB,dpi.id--digital-id-from-birth,2026-07-31,,,,0
ZMB,dpi.id--digital-id-from-birth,2026-08-31,,,,0
ZMB,dpi.id--interoperability-of-birth-registration-and-digital-id,2026-07-31,2,,,0
ZMB,dpi.id--interoperability-of-birth-registration-and-digital-id,2026-08-31,2,,,0
ZMB,dpi.id--national-maintenance-of-id-and-credentials-systems,2026-07-31,,,,0
ZMB,dpi.id--national-maintenance-of-id-and-credentials-systems,2026-08-31,,,,0
ZMB,dpi.id--robustness-of-system,2026-07-31,2,,,0
ZMB,dpi.id--robustness-of-system,2026-08-31,2,,,0
ZMB,dpi.id--use-by-other-systems,2026-07-31,3,,,0
ZMB,dpi.id--use-by-other-systems,2026-08-31,3,,,0
ZMB,dpi.mis--customs,2026-08-31,,,,0
ZMB,dpi.mis--education,2026-07-31,2,,,0
ZMB,dpi.mis--education,2026-08-31,2,,,0
ZMB,dpi.mis--health,2026-07-31,3,,,0
ZMB,dpi.mis--health,2026-08-31,3,,,0
ZMB,dpi.mis--justice,2026-07-31,,,,0
ZMB,dpi.mis--justice,2026-08-31,,,,0
ZMB,dpi.mis--land,2026-07-31,3,,,0
ZMB,dpi.mis--land,2026-08-31,3,,,0
ZMB,dpi.mis--social-protection,2026-07-31,3,,,0
ZMB,dpi.mis--social-protection,2026-08-31,3,,,0
ZMB,dpi.mis--tax,2026-07-31,2,,,0
ZMB,dpi.mis--tax,2026-08-31,2,,,0
ZMB,dpi.pay--b2b-and-b2g-functionality,2026-07-31,,,,0
ZMB,dpi.pay--b2b-and-b2g-functionality,2026-08-31,,,,0
ZMB,dpi.pay--consumer-protection,2026-07-31,2,,,0
ZMB,dpi.pay--consumer-protection,2026-08-31,2,,,0
ZMB,dpi.pay--cross-border-functionality,2026-07-31,2,,,0
ZMB,dpi.pay--cross-border-functionality,2026-08-31,2,,,0
ZMB,dpi.pay--g2p-functionality,2026-08-31,3,,,0
ZMB,dpi.pay--governance-role-of-central-bank,2026-07-31,3,,,0
ZMB,dpi.pay--governance-role-of-central-bank,2026-08-31,3,,,0
ZMB,dpi.pay--p2p-p2g-and-p2b-functionality,2026-07-31,3,,,0
ZMB,dpi.pay--p2p-p2g-and-p2b-functionality,2026-08-31,3,,,0
ZMB,dpi.pay--population-uptake,2026-07-31,3,72.7024,2024,0
ZMB,dpi.pay--population-uptake,2026-08-31,3,72.7024,2024,0
ZMB,dpi.pay--revenue-collection,2026-07-31,3,,,0
ZMB,dpi.pay--revenue-collection,2026-08-31,3,,,0
ZMB,dpi.registry--address-register,2026-07-31,2,,,0
ZMB,dpi.registry--address-register,2026-08-31,2,,,0
ZMB,dpi.registry--business-register,2026-07-31,2,,,0
ZMB,dpi.registry--business-register,2026-08-31,2,,,0
ZMB,dpi.registry--civil-register,2026-07-31,2,,,0
ZMB,dpi.registry--civil-register,2026-08-31,2,,,0
ZMB,dpi.registry--electoral-register,2026-07-31,3,,,0
ZMB,dpi.registry--electoral-register,2026-08-31,3,,,0
ZMB,dpi.registry--land-register,2026-07-31,3,,,0
ZMB,dpi.registry--land-register,2026-08-31,3,,,0
ZMB,dpi.registry--population-register,2026-07-31,3,,,0
ZMB,dpi.registry--population-register,2026-08-31,3,,,0
ZMB,dpi.registry--social-protection-register,2026-07-31,,,,0
ZMB,dpi.registry--social-protection-register,2026-08-31,,,,0
ZMB,dpi.registry--tax-register,2026-07-31,2,,,0
ZMB,dpi.registry--tax-register,2026-08-31,2,,,0
ZMB,finance.budget--sustainable-domestic-financing-of-digital-transformation,2026-07-31,2,,,0
ZMB,finance.budget--sustainable-domestic-financing-of-digital-transformation,2026-08-31,2,,,0
ZMB,finance.new--mobilisation-of-non-state-finance,2026-07-31,1,1.258e-05,2026,0
ZMB,finance.new--mobilisation-of-non-state-finance,2026-08-31,1,1.258e-05,2026,0
ZMB,gov.discourse--non-governmental-contribution-to-national-policy,2026-07-31,,,,0
ZMB,gov.discourse--non-governmental-contribution-to-national-policy,2026-08-31,,,,0
ZMB,gov.discourse--open-discussion-of-government-policy,2026-08-31,2,,,0
ZMB,gov.legislate--access-to-information-legislation,2026-07-31,3,,,0
ZMB,gov.legislate--access-to-information-legislation,2026-08-31,3,,,0
ZMB,gov.legislate--ai-legislation-regulations,2026-07-31,2,,,0
ZMB,gov.legislate--ai-legislation-regulations,2026-08-31,2,,,0
ZMB,gov.legislate--cybersecurity-legislation,2026-07-31,3,,,0
ZMB,gov.legislate--cybersecurity-legislation,2026-08-31,3,,,0
ZMB,gov.legislate--data-protection-legislation,2026-07-31,3,,,0
ZMB,gov.legislate--data-protection-legislation,2026-08-31,3,,,0
ZMB,gov.legislate--digital-payments-legislation,2026-07-31,,,,0
ZMB,gov.legislate--digital-payments-legislation,2026-08-31,,,,0
ZMB,gov.legislate--e-commerce-legislation,2026-07-31,,,,0
ZMB,gov.legislate--e-commerce-legislation,2026-08-31,,,,0
ZMB,gov.legislate--legislation-covering-digital-id,2026-07-31,3,,,0
ZMB,gov.legislate--legislation-covering-digital-id,2026-08-31,3,,,0
ZMB,gov.legislate--legislation-enabling-data-interoperability,2026-07-31,,,,0
ZMB,gov.legislate--legislation-enabling-data-interoperability,2026-08-31,,,,0
ZMB,gov.legislate--statistics-legislation,2026-07-31,3,,,0
ZMB,gov.legislate--statistics-legislation,2026-08-31,3,,,0
ZMB,gov.policy--ai-strategy,2026-07-31,3,,,0
ZMB,gov.policy--ai-strategy,2026-08-31,3,,,0
ZMB,gov.policy--broadband-strategy,2026-07-31,1,,,0
ZMB,gov.policy--broadband-strategy,2026-08-31,1,,,0
ZMB,gov.policy--data-governance-policy,2026-07-31,,,,0
ZMB,gov.policy--data-governance-policy,2026-08-31,,,,0
ZMB,gov.policy--data-interoperability-framework-roadmap,2026-07-31,3,,,0
ZMB,gov.policy--data-interoperability-framework-roadmap,2026-08-31,3,,,0
ZMB,gov.policy--data-localisation-policies,2026-07-31,,,,0
ZMB,gov.policy--data-localisation-policies,2026-08-31,,,,0
ZMB,gov.policy--data-storage-cloud-strategy,2026-07-31,2,,,0
ZMB,gov.policy--data-storage-cloud-strategy,2026-08-31,2,,,0
ZMB,gov.policy--digital-transformation-strategy,2026-07-31,3,,,0
ZMB,gov.policy--digital-transformation-strategy,2026-08-31,3,,,0
ZMB,gov.policy--ict-strategy,2026-07-31,3,,,0
ZMB,gov.policy--ict-strategy,2026-08-31,3,,,0
ZMB,gov.policy--open-data-policy,2026-07-31,2,,,0
ZMB,gov.policy--open-data-policy,2026-08-31,2,,,0
ZMB,gov.protect--data-protection-authority,2026-07-31,2,,,0
ZMB,gov.protect--data-protection-authority,2026-08-31,2,,,0
ZMB,gov.protect--national-data-protection-readiness,2026-07-31,3,,,0
ZMB,gov.protect--national-data-protection-readiness,2026-08-31,3,,,0
ZMB,gov.regional--cross-border-data-transfers,2026-07-31,3,,,0
ZMB,gov.regional--cross-border-data-transfers,2026-08-31,3,,,0
ZMB,gov.regional--regional-legal-harmonisation,2026-07-31,,,,0
ZMB,gov.regional--regional-legal-harmonisation,2026-08-31,,,,0
ZMB,gov.regional--regional-policy-collaboration,2026-07-31,3,,,0
ZMB,gov.regional--regional-policy-collaboration,2026-08-31,3,,,0
ZMB,gov.regional--shared-regional-infrastructure,2026-07-31,2,,,0
ZMB,gov.regional--shared-regional-infrastructure,2026-08-31,2,,,0
ZMB,gov.standards--adoption-of-international-standards,2026-07-31,2,,,0
ZMB,gov.standards--adoption-of-international-standards,2026-08-31,2,,,0
ZMB,gov.standards--national-interoperability-standards,2026-07-31,3,,,0
ZMB,gov.standards--national-interoperability-standards,2026-08-31,3,,,0
ZMB,gov.standards--national-quality-standards,2026-07-31,,,,0
ZMB,gov.standards--national-quality-standards,2026-08-31,,,,0
ZMB,include.access--citizen-feedback-portals,2026-07-31,2,,,0
ZMB,include.access--citizen-feedback-portals,2026-08-31,2,,,0
ZMB,include.access--citizen-participation-in-policy,2026-07-31,2,,,0
ZMB,include.access--citizen-participation-in-policy,2026-08-31,2,,,0
ZMB,include.access--gender-equity,2026-07-31,3,14.8387,2018,0
