iso3,indicator_id,dataset,value,unit,year,release,nature
GIN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0048,% of GDP,2016,2026-07-13,official
GIN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0055,% of GDP,2017,2026-07-13,official
GIN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.1827,% of GDP,2018,2026-07-13,official
GIN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.3766,% of GDP,2019,2026-07-13,official
GIN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.03,% of GDP,2020,2026-07-13,official
GIN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0156,% of GDP,2021,2026-07-13,official
GIN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0337,% of GDP,2022,2026-07-13,official
GIN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.3019,% of GDP,2023,2026-07-13,official
GIN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.1474,% of GDP,2024,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.8423,% of GDP,2010,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.6067,% of GDP,2011,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.3976,% of GDP,2012,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.5224,% of GDP,2013,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.2345,% of GDP,2014,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.1514,% of GDP,2015,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.1881,% of GDP,2016,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.1988,% of GDP,2017,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.5275,% of GDP,2018,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.5869,% of GDP,2019,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.5705,% of GDP,2020,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.2216,% of GDP,2021,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0258,% of GDP,2022,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0618,% of GDP,2023,2026-07-13,official
GMB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0615,% of GDP,2024,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,2.0349,% of GDP,2010,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.624,% of GDP,2011,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.28,% of GDP,2012,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.3196,% of GDP,2013,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.6399,% of GDP,2014,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.8834,% of GDP,2015,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.7502,% of GDP,2016,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.6215,% of GDP,2017,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.7592,% of GDP,2018,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.8413,% of GDP,2019,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.4971,% of GDP,2020,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.5757,% of GDP,2021,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.4966,% of GDP,2022,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.6281,% of GDP,2023,2026-07-13,official
GNB,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.6814,% of GDP,2024,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.7866,% of GDP,2010,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.8251,% of GDP,2011,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.8291,% of GDP,2012,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.8354,% of GDP,2013,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.1067,% of GDP,2014,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.7848,% of GDP,2015,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.6033,% of GDP,2016,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.5767,% of GDP,2017,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.6185,% of GDP,2018,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.6265,% of GDP,2019,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.5634,% of GDP,2020,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.8872,% of GDP,2021,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.9097,% of GDP,2022,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.7063,% of GDP,2023,2026-07-13,official
KEN,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.7088,% of GDP,2024,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0159,% of GDP,2010,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0212,% of GDP,2011,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0109,% of GDP,2012,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0167,% of GDP,2013,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0237,% of GDP,2014,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0349,% of GDP,2015,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0341,% of GDP,2016,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0317,% of GDP,2017,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0347,% of GDP,2018,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0481,% of GDP,2019,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0817,% of GDP,2020,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0755,% of GDP,2021,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0615,% of GDP,2022,2026-07-13,official
LBY,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.027,% of GDP,2023,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.035,% of GDP,2010,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0535,% of GDP,2011,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0947,% of GDP,2012,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.1354,% of GDP,2013,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0878,% of GDP,2014,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.073,% of GDP,2015,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.1381,% of GDP,2016,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0799,% of GDP,2017,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0033,% of GDP,2018,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0176,% of GDP,2019,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0011,% of GDP,2020,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.1495,% of GDP,2021,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0007,% of GDP,2022,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0007,% of GDP,2023,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0006,% of GDP,2024,2026-07-13,official
LSO,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.0006,% of GDP,2025,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.9945,% of GDP,2010,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.036,% of GDP,2011,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.0253,% of GDP,2012,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.987,% of GDP,2013,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.3332,% of GDP,2014,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.3006,% of GDP,2015,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.2907,% of GDP,2016,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.2592,% of GDP,2017,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.3087,% of GDP,2018,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.2305,% of GDP,2019,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.5127,% of GDP,2020,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.382,% of GDP,2021,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.5774,% of GDP,2022,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.6498,% of GDP,2023,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.6469,% of GDP,2024,2026-07-13,official
MAR,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.5377,% of GDP,2025,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.2285,% of GDP,2010,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.3281,% of GDP,2011,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.4191,% of GDP,2012,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.4431,% of GDP,2013,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.5373,% of GDP,2014,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.6931,% of GDP,2015,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.6202,% of GDP,2016,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.7235,% of GDP,2017,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.8881,% of GDP,2018,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.9146,% of GDP,2019,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.2186,% of GDP,2020,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.5068,% of GDP,2021,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.5548,% of GDP,2022,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.6055,% of GDP,2023,2026-07-13,official
MDG,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.6735,% of GDP,2024,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.9475,% of GDP,2010,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.9219,% of GDP,2011,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,0.9864,% of GDP,2012,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.1029,% of GDP,2013,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.0508,% of GDP,2014,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.2003,% of GDP,2015,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.1402,% of GDP,2016,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.1235,% of GDP,2017,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.0949,% of GDP,2018,2026-07-13,official
MLI,tech.industry--national-capacity-in-dt-related-production,wdi-ict-service-exports-gdp,1.0763,% of GDP,2019,2026-07-13,official
